avg_wait,p95_wait,avg_delay,p95_delay,near_misses,severe_conflicts,min_ttc_observed,extensions,ped_type_waits,Controller
2.0718749999999986,7.39999999999999,7.260465116279071,22.900000000000052,2,177,0.49138917260009646,0,"{'normal': [5.099999999999998, 0.1, 0.1, 2.9000000000000012, 0.1, 0.1, 6.399999999999993, 0.1, 3.700000000000002], 'slow_walker': [0.1, 0.1], 'distracted': [6.5999999999999925, 9.599999999999982, 4.000000000000002], 'elderly': [1.6000000000000003], 'child': [1.2, 1.8000000000000005], 'hurried': [5.4999999999999964, 0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 7.39999999999999, 7.39999999999999, 0.5, 0.5, 0.1, 0.1]}",PushButton
2.215151515151513,7.33999999999999,5.1999999999999975,14.81999999999996,0,336,0.45130276865823654,0,"{'normal': [0.1, 2.800000000000001, 7.39999999999999, 0.1, 4.6, 0.1, 0.1, 0.1, 0.1, 3.3000000000000016, 0.1, 1.7000000000000004, 6.099999999999994, 0.2], 'slow_walker': [7.499999999999989], 'distracted': [3.800000000000002], 'elderly': [1.6000000000000003], 'child': [2.700000000000001], 'hurried': [6.8999999999999915], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.8999999999999999, 0.8999999999999999, 7.29999999999999, 7.29999999999999, 0.1, 0.1, 0.1, 0.1]}",PushButton
3.1178571428571393,9.424999999999981,5.3272727272727245,14.89499999999997,0,163,0.4712915334052368,0,"{'normal': [0.1, 3.4000000000000017, 0.1, 1.3, 0.1, 0.1, 1.8000000000000005, 1.3, 0.1, 2.1000000000000005], 'slow_walker': [], 'distracted': [9.599999999999982, 9.599999999999982], 'elderly': [9.099999999999984, 1.6000000000000003, 8.099999999999987, 1.6000000000000003, 1.6000000000000003], 'child': [5.599999999999996], 'hurried': [6.099999999999994, 6.499999999999993, 7.29999999999999, 0.7, 0.1, 6.199999999999994], 'paired_group': [0.1, 0.1]}",PushButton
2.224999999999999,6.804999999999991,7.79545454545455,23.550000000000065,1,356,0.45030258026476305,0,"{'normal': [0.1, 0.1, 1.8000000000000005, 6.399999999999993, 0.1, 7.29999999999999, 0.1, 3.3000000000000016, 0.1, 0.1], 'slow_walker': [0.1, 4.5, 3.1000000000000014, 0.6], 'distracted': [4.5, 3.1000000000000014], 'elderly': [8.499999999999986, 1.6000000000000003, 1.6000000000000003], 'child': [1.2], 'hurried': [], 'paired_group': [4.000000000000002, 4.000000000000002, 4.5, 4.5, 0.1, 0.1, 0.1, 0.1]}",PushButton
2.1733333333333325,6.399999999999993,5.716279069767437,19.42,2,90,0.45030258026476305,0,"{'normal': [4.5, 0.1, 0.1, 0.1, 4.6, 0.1, 2.500000000000001, 6.399999999999993], 'slow_walker': [0.1], 'distracted': [2.1000000000000005, 6.399999999999993, 4.699999999999999, 2.1000000000000005], 'elderly': [4.200000000000001, 1.6000000000000003, 5.799999999999995], 'child': [1.2, 5.299999999999997], 'hurried': [0.7999999999999999, 0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1]}",PushButton
1.5718749999999997,5.744999999999996,5.209090909090904,13.479999999999968,1,170,0.473689795617248,0,"{'normal': [0.1, 1.8000000000000005, 5.699999999999996, 0.1, 0.1, 1.8000000000000005, 4.699999999999999, 0.1, 5.799999999999995, 3.700000000000002, 0.1], 'slow_walker': [0.1, 0.9999999999999999, 3.4000000000000017], 'distracted': [3.700000000000002, 2.1000000000000005], 'elderly': [7.29999999999999, 1.6000000000000003, 1.6000000000000003], 'child': [], 'hurried': [0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 2.0000000000000004, 2.0000000000000004]}",PushButton
2.7566666666666637,7.554999999999989,4.143181818181817,10.694999999999979,0,265,0.4798260013924864,0,"{'normal': [4.4, 0.1, 0.5, 4.999999999999998, 2.700000000000001, 7.599999999999989, 1.3, 7.499999999999989, 0.1, 0.7, 2.0000000000000004], 'slow_walker': [4.300000000000001, 0.1], 'distracted': [4.5, 9.599999999999982, 2.1000000000000005, 2.1000000000000005, 2.1000000000000005], 'elderly': [6.299999999999994, 4.200000000000001, 2.700000000000001], 'child': [], 'hurried': [4.100000000000001], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1]}",PushButton
2.1166666666666654,7.094999999999988,5.818181818181815,18.03999999999999,0,450,0.47329640149384017,0,"{'normal': [4.799999999999999, 0.1, 0.1, 0.1, 2.0000000000000004, 4.5, 0.1, 2.1000000000000005, 6.5999999999999925, 0.30000000000000004, 4.999999999999998, 0.1, 2.600000000000001], 'slow_walker': [3.5000000000000018, 0.1, 5.599999999999996], 'distracted': [], 'elderly': [1.6000000000000003, 1.6000000000000003, 4.000000000000002, 8.899999999999984], 'child': [], 'hurried': [7.499999999999989, 0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1]}",PushButton
2.031249999999999,6.679999999999992,6.60227272727273,21.895000000000042,1,319,0.44736035925017587,0,"{'normal': [4.6, 0.1, 7.099999999999991, 0.1, 0.1, 5.899999999999995, 0.1, 1.9000000000000006, 6.499999999999993, 0.5], 'slow_walker': [0.1], 'distracted': [5.899999999999995, 2.1000000000000005, 2.1000000000000005], 'elderly': [1.6000000000000003, 1.6000000000000003, 5.599999999999996], 'child': [], 'hurried': [6.8999999999999915, 0.7, 0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 3.900000000000002, 3.900000000000002]}",PushButton
2.5709677419354815,7.19999999999999,5.518181818181811,16.75999999999998,0,247,0.44736035925017587,0,"{'normal': [5.399999999999997, 3.4000000000000017, 0.1, 0.1, 2.0000000000000004, 6.399999999999993, 5.299999999999997, 2.3000000000000007, 3.0000000000000013, 0.1, 0.1, 3.2000000000000015, 0.1], 'slow_walker': [], 'distracted': [2.1000000000000005], 'elderly': [7.39999999999999, 1.6000000000000003, 6.999999999999991, 1.6000000000000003], 'child': [], 'hurried': [0.1, 7.499999999999989, 0.1], 'paired_group': [0.1, 0.1, 6.8999999999999915, 6.8999999999999915, 0.1, 0.1]}",PushButton
1.270588235294118,4.01,10.018181818181834,28.81000000000014,0,169,0.6500197609011016,11,"{'normal': [0.1, 0.1, 4.4, 2.600000000000001, 0.1], 'slow_walker': [], 'distracted': [3.600000000000002, 3.800000000000002], 'elderly': [1.6000000000000003, 1.6000000000000003, 1.6000000000000003, 2.1000000000000005], 'child': [1.2], 'hurried': [0.1, 0.1, 0.1, 3.1000000000000014, 1.5000000000000002], 'paired_group': [0.1, 0.1, 2.700000000000001, 2.700000000000001, 1.0999999999999999, 1.0999999999999999, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]}",Heuristic
1.180645161290323,3.9000000000000017,5.75348837209302,15.39999999999996,3,253,0.46894160911927607,9,"{'normal': [0.1, 0.1, 1.9000000000000006, 0.1, 0.1, 0.1, 0.1, 2.2000000000000006, 1.2, 0.1, 0.1], 'slow_walker': [0.1, 0.1], 'distracted': [2.1000000000000005, 2.1000000000000005, 5.4999999999999964], 'elderly': [2.400000000000001, 1.6000000000000003], 'child': [2.700000000000001], 'hurried': [1.6000000000000003, 0.1], 'paired_group': [3.700000000000002, 3.700000000000002, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]}",Heuristic
1.3548387096774201,4.050000000000001,7.556818181818181,24.12000000000008,0,120,0.58309518948453,10,"{'normal': [3.700000000000002, 2.600000000000001, 0.1, 0.1, 0.1, 0.1, 0.7, 3.4000000000000017, 0.1], 'slow_walker': [2.1000000000000005], 'distracted': [2.1000000000000005, 2.1000000000000005], 'elderly': [1.6000000000000003, 1.6000000000000003, 2.800000000000001, 1.6000000000000003, 1.6000000000000003], 'child': [3.5000000000000018], 'hurried': [0.1, 0.7999999999999999, 0.1], 'paired_group': [0.1, 0.1, 4.4, 4.4, 0.1, 0.1]}",Heuristic
0.8971428571428575,3.4399999999999995,8.895454545454555,26.0650000000001,3,185,0.46389924254346593,10,"{'normal': [4.000000000000002, 0.1, 4.100000000000001, 2.2000000000000006, 0.1, 0.7999999999999999], 'slow_walker': [0.1, 0.1, 0.1, 0.1], 'distracted': [2.1000000000000005], 'elderly': [1.6000000000000003, 1.6000000000000003], 'child': [1.2, 1.2], 'hurried': [0.1, 0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.6, 0.6, 0.1, 0.1, 3.1000000000000014, 3.1000000000000014, 0.1, 0.1]}",Heuristic
1.2451612903225808,4.250000000000001,8.554545454545464,26.50500000000011,0,280,0.4765878399012667,10,"{'normal': [4.5, 0.1, 2.3000000000000007, 1.3, 4.000000000000002, 0.1, 0.1, 0.1, 0.1], 'slow_walker': [0.1, 0.1, 0.1], 'distracted': [2.1000000000000005, 2.1000000000000005, 2.1000000000000005, 3.800000000000002], 'elderly': [5.399999999999997], 'child': [1.2, 1.2, 1.2], 'hurried': [0.1], 'paired_group': [0.6, 0.6, 0.1, 0.1, 0.1, 0.1]}",Heuristic
1.7117647058823522,6.109999999999984,7.211363636363632,20.345000000000024,0,183,0.5132796508726991,10,"{'normal': [0.1, 1.8000000000000005, 0.1, 4.200000000000001, 2.400000000000001, 1.3, 0.1, 2.800000000000001, 0.1, 0.1], 'slow_walker': [0.1, 0.1], 'distracted': [9.599999999999982, 2.1000000000000005], 'elderly': [1.6000000000000003, 9.099999999999984, 1.6000000000000003], 'child': [], 'hurried': [1.3], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 4.5, 4.5, 3.0000000000000013, 3.0000000000000013, 0.1, 0.1, 1.9000000000000006, 1.9000000000000006]}",Heuristic
2.0787878787878786,4.6,6.429545454545454,21.04000000000004,2,268,0.4765878399012667,7,"{'normal': [4.4, 0.1, 0.1, 1.5000000000000002, 0.1, 0.1, 0.1, 2.0000000000000004, 0.1, 0.1, 3.800000000000002], 'slow_walker': [0.1], 'distracted': [2.1000000000000005, 2.1000000000000005], 'elderly': [1.6000000000000003, 1.6000000000000003, 9.099999999999984, 4.000000000000002], 'child': [], 'hurried': [0.1], 'paired_group': [3.1000000000000014, 3.1000000000000014, 3.0000000000000013, 3.0000000000000013, 0.30000000000000004, 0.30000000000000004, 4.6, 4.6, 3.5000000000000018, 3.5000000000000018]}",Heuristic
